"pathway","pval","padj","log2err","ES","NES","size"
"AKT_UP.V1_DN",0.0178506832927582,0.300161489653858,0.352487857583619,0.571784988959392,1.55772028709828,47
"AKT_UP.V1_UP",0.207977207977208,0.672779850378003,0.110564716336619,-0.430841520031123,-1.17955089676618,64
"AKT_UP_MTOR_DN.V1_DN",0.693430656934307,0.910313901345292,0.0480220415968251,-0.346149366498734,-0.860274075771973,38
"AKT_UP_MTOR_DN.V1_UP",0.265912305516266,0.72126910599658,0.0949751525905595,-0.411409095447311,-1.14433160181512,69
"ALK_DN.V1_DN",0.108726752503577,0.573394436113553,0.159646701919906,-0.568359510280962,-1.35355037717912,27
"ALK_DN.V1_UP",0.236024844720497,0.693801668584675,0.159646701919906,0.46109464791531,1.21152479250561,39
"ATF2_S_UP.V1_DN",0.260233918128655,0.71858407079646,0.0982123351217438,-0.432560174852827,-1.1502605562165,54
"ATF2_S_UP.V1_UP",0.26625386996904,0.721422027837702,0.149207542435322,0.428665397224794,1.16241117728087,45
"ATF2_UP.V1_DN",0.278571428571429,0.728791557713859,0.0928481214159878,-0.414174305681852,-1.13373947912732,63
"ATF2_UP.V1_UP",0.113924050632911,0.579155724574146,0.237793834423688,0.547334933393251,1.40099542296955,36
"ATM_DN.V1_DN",0.917271407837446,0.986095565499474,0.0348652196832942,-0.26784970693398,-0.651391086572523,31
"ATM_DN.V1_UP",0.369627507163324,0.782700340771683,0.0774767547848578,-0.462232447439337,-1.08858841154895,24
"BCAT.100_UP.V1_DN",0.253709198813056,0.713165712979025,0.100633389423036,-0.661187225738301,-1.20043679973082,6
"BCAT.100_UP.V1_UP",0.558282208588957,0.860628913115114,0.096887770327544,0.412000757491776,0.897651378833033,13
"BCAT_BILD_ET_AL_DN",0.625,0.887584515283379,0.0943563635421779,0.39202853096345,0.861664217130258,17
"BCAT_BILD_ET_AL_UP",0.42120765832106,0.808220966524551,0.0721797965581253,-0.488414960434605,-1.04450091471869,14
"BCAT_GDS748_DN",0.282768777614138,0.731253781991196,0.0937465422491719,-0.549368981152215,-1.1748542731389,14
"BCAT_GDS748_UP",0.0832116788321168,0.52602523659306,0.186432558434075,-0.652999804631605,-1.42139725781579,15
"BMI1_DN.V1_DN",0.399116347569956,0.797775225555898,0.0749278818393739,-0.411844030678569,-1.05805971801803,45
"BMI1_DN.V1_UP",0.310897435897436,0.752453111483519,0.139599673451922,0.454788549966377,1.14210568040422,32
"BMI1_DN_MEL18_DN.V1_DN",0.068814055636896,0.488782189303247,0.206587922696891,-0.5442650752176,-1.38816243728928,44
"BMI1_DN_MEL18_DN.V1_UP",0.295224312590449,0.742673661360347,0.0902635484340068,-0.448174113565768,-1.12604907871069,40
"BRCA1_DN.V1_DN",0.273913043478261,0.725274102079395,0.0946646223153342,-0.484570754023144,-1.17148213889545,30
"BRCA1_DN.V1_UP",0.455108359133127,0.823659572943858,0.110122263835536,0.472073721780661,1.03147490973827,14
"CAHOY_ASTROCYTIC",0.491749174917492,0.83724977550323,0.109250039480711,0.397253165075632,0.950097173815656,27
"CAHOY_ASTROGLIAL",0.201892744479495,0.667989741566384,0.175204047558551,0.498393725533107,1.27150810124228,34
"CAHOY_NEURONAL",0.531073446327684,0.852969357036104,0.0949751525905595,0.545765185734735,0.920755824669389,3
"CAHOY_OLIGODENDROCUTIC",0.231428571428571,0.689587026777351,0.103958471559957,-0.514557792784531,-1.22618164819802,26
"CAMP_UP.V1_DN",0.131241084165478,0.601313642998197,0.143758989039275,-0.430584293704581,-1.24892459245588,92
"CAMP_UP.V1_UP",0.81,0.949893510398396,0.0806388495950661,0.256411012583301,0.80951087083305,99
"CORDENONSI_YAP_CONSERVED_SIGNATURE",0.0107462618085489,0.232365911288965,0.380730400722792,0.736007534257379,1.68383845054979,21
"CRX_DN.V1_DN",2.59127818280706e-05,0.00526029471109834,0.575610261071129,-0.774355840035637,-1.92042778825756,37
"CRX_DN.V1_UP",0.176282051282051,0.649992701783043,0.190023305279108,0.530489958960071,1.31538085067328,30
"CRX_NRL_DN.V1_DN",0.0437956204379562,0.417871775266398,0.261663521711573,-0.599717662241737,-1.46348271686564,34
"CRX_NRL_DN.V1_UP",0.0794550746036206,0.520386135660021,0.287805130535564,0.579825099297209,1.4841594436557,36
"CSR_EARLY_UP.V1_DN",0.701166180758018,0.911547155525001,0.0474483193656297,-0.345586307981341,-0.851735106360573,36
"CSR_EARLY_UP.V1_UP",0.441631504922644,0.817596152451953,0.0675188953767744,-0.359475124812959,-1.02365932418228,77
"CSR_LATE_UP.V1_DN",0.0425219941348974,0.414190244678378,0.266350657088526,-0.546410380565503,-1.43162281585213,51
"CSR_LATE_UP.V1_UP",0.89766081871345,0.977648323436692,0.0362254755857254,-0.265292187723379,-0.690640739199584,49
"CTIP_DN.V1_DN",0.275071633237822,0.725598562478753,0.0937465422491719,-0.50093100013456,-1.1797260983148,24
"CTIP_DN.V1_UP",0.306590257879656,0.749329914870065,0.0875697115548511,-0.511955034067437,-1.14338900016275,17
"CYCLIN_D1_KE_.V1_DN",0.662460567823344,0.89923555368574,0.0886261133285098,0.305836197918629,0.851175637040659,52
"CYCLIN_D1_KE_.V1_UP",0.105084745762712,0.563871548501986,0.257206466468838,0.449432636695244,1.32283917569927,69
"CYCLIN_D1_UP.V1_DN",0.602649006622517,0.877938122901341,0.096887770327544,0.314628783044792,0.909504596711179,63
"CYCLIN_D1_UP.V1_UP",0.109717868338558,0.573657697505836,0.241339976815091,0.506218740895046,1.37909741883337,47
"DCA_UP.V1_DN",0.33187134502924,0.765017034247804,0.0843144320642653,-0.414084265158167,-1.1011295649753,54
"DCA_UP.V1_UP",0.316400580551524,0.754995388719795,0.0865399737444125,-0.485732801648961,-1.14223119269922,25
"E2F1_UP.V1_DN",0.167605633802817,0.638878428162096,0.124434168630393,-0.420871364950304,-1.20057763029314,80
"E2F1_UP.V1_UP",0.936170212765957,0.990603459063362,0.0327971189467838,-0.242412115260438,-0.680716462568735,72
"E2F3_UP.V1_DN",0.725239616613419,0.919731218642295,0.0843144320642653,0.318319983105814,0.789985351556162,31
"E2F3_UP.V1_UP",0.153179190751445,0.623726884779516,0.132846300606183,-0.5367852867177,-1.28521038140286,28
"EGFR_UP.V1_DN",0.852348993288591,0.961889320022325,0.0782955249944794,0.260421415426632,0.739318128650514,60
"EGFR_UP.V1_UP",0.379113018597997,0.788303005570991,0.0760837160951725,-0.364168175784202,-1.05856737253521,94
"EIF4E_DN",0.435483870967742,0.815020623205636,0.0702812841717392,-0.396508631585614,-1.03887265661532,51
"EIF4E_UP",0.163090128755365,0.636146876490224,0.127505315300183,-0.537587183274432,-1.28026596111335,27
"ERBB2_UP.V1_DN",0.519031141868512,0.846665260643236,0.108820126769161,0.310406473428213,0.95432871270368,84
"ERBB2_UP.V1_UP",0.754285714285714,0.929878542510121,0.0431901998334182,-0.306108295263013,-0.838814539552051,65
"ESC_J1_UP_EARLY.V1_DN",0.563318777292576,0.862942149181701,0.0574877409561325,-0.360318097361235,-0.953782999814957,53
"ESC_J1_UP_EARLY.V1_UP",0.269005847953216,0.722682169542745,0.096240602328129,-0.430946601625227,-1.14596975519926,54
"ESC_J1_UP_LATE.V1_DN",0.00463617223386337,0.154469998821134,0.407017918923954,-0.63699464007617,-1.64994916540783,47
"ESC_J1_UP_LATE.V1_UP",0.31875,0.756370442989114,0.135740943810425,0.406735675409543,1.12669654964421,51
"ESC_V6.5_UP_EARLY.V1_DN",0.00709555781037691,0.188290730030731,0.407017918923954,0.634240582811211,1.72493914648709,46
"ESC_V6.5_UP_EARLY.V1_UP",0.176555716353111,0.649992701783043,0.122679189568808,-0.494194911368844,-1.24167752622494,40
"ESC_V6.5_UP_LATE.V1_DN",0.0273094585634412,0.354933552945553,0.352487857583619,0.544365970397704,1.52463350106243,53
"ESC_V6.5_UP_LATE.V1_UP",0.590643274853801,0.871958300050294,0.0554793308704233,-0.35184976984324,-0.935636092948765,54
"GCNP_SHH_UP_EARLY.V1_DN",0.294797687861272,0.742186744073537,0.0902635484340068,-0.416434455574714,-1.11937349127449,56
"GCNP_SHH_UP_EARLY.V1_UP",0.364922206506365,0.780011132992483,0.0774767547848578,-0.38025771529835,-1.05768424972911,69
"GCNP_SHH_UP_LATE.V1_DN",0.68025078369906,0.905791633405627,0.086794975677172,0.303111493057354,0.822029633452548,44
"GCNP_SHH_UP_LATE.V1_UP",0.339007092198582,0.769911148802199,0.0815265143256594,-0.389797525579012,-1.08837038147304,70
"GLI1_UP.V1_DN",0.973950795947902,1,0.0318534652552707,-0.244457690741188,-0.495974558996584,10
"GLI1_UP.V1_UP",0.488165680473373,0.837239706916926,0.0650877566917313,-0.475759755930065,-1.00491327030493,13
"GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS",0.372881355932203,0.784494489990891,0.117249716749792,0.633668462578133,1.06905669888533,3
"GOBP_2FE_2S_CLUSTER_ASSEMBLY",0.945985401459854,0.993526873535848,0.0336769978828608,-0.299599563159811,-0.565283723261199,7
"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS",0.681008902077151,0.905791633405627,0.0495901956956338,-0.455237764215594,-0.826519544719521,6
"GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0.264367816091954,0.720568203930726,0.096240602328129,-0.607061028762686,-1.20151606035347,9
"GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION",0.135493372606775,0.60731381443299,0.143758989039275,-0.623089176989096,-1.33250876414046,14
"GOBP_4FE_4S_CLUSTER_ASSEMBLY",0.902777777777778,0.98001245485809,0.0384786917635432,-0.413786831575118,-0.66152036043137,3
"GOBP_5S_CLASS_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III",0.675141242937853,0.904601433884686,0.0815265143256594,0.48035649327028,0.810405373330912,3
"GOBP_5_PHOSPHORIBOSE_1_DIPHOSPHATE_METABOLIC_PROCESS",0.939739413680782,0.991184485498999,0.0391155247681459,-0.428441534824514,-0.637262780331345,2
"GOBP_7_METHYLGUANOSINE_CAP_HYPERMETHYLATION",0.772463768115942,0.93581560283688,0.0427591434738678,-0.394870471861134,-0.762870512660826,8
"GOBP_7_METHYLGUANOSINE_MRNA_CAPPING",0.638383838383838,0.892215021601861,0.0672065093710464,0.692363636363636,0.915761607715727,1
"GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.300441826215022,0.747319926347605,0.0902635484340068,-0.539833865705049,-1.15446293050343,14
"GOBP_ACETYL_COA_METABOLIC_PROCESS",0.480575539568345,0.835284959577363,0.0645031249656493,-0.438853499601537,-1.00241427108672,20
"GOBP_ACIDIC_AMINO_ACID_TRANSPORT",0.55878084179971,0.860628913115114,0.0577308549299813,-0.39843321812105,-0.936940738612702,25
"GOBP_ACID_SECRETION",0.246794871794872,0.705049106512496,0.158514105424824,0.644193377419186,1.28996372361513,8
"GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS",0.496969696969697,0.839101986548215,0.0799858801499946,0.763818181818182,1.01027166859605,1
"GOBP_ACROSOME_ASSEMBLY",0.905228758169935,0.980932942572047,0.0738052724171275,0.275309541150765,0.565633535187921,9
"GOBP_ACROSOME_REACTION",0.260869565217391,0.71858407079646,0.09754492162472,-0.616874795512994,-1.19177204940773,8
"GOBP_ACTIN_CROSSLINK_FORMATION",0.308931185944363,0.751611654691772,0.0883594442500905,-0.677117386310076,-1.14322888200072,4
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",0.369085173501577,0.782700340771683,0.12563992130984,0.417714233786602,1.07982245303841,37
"GOBP_ACTIN_FILAMENT_BASED_PROCESS",0.133858267716535,0.605361755602616,0.245041785430996,0.312475680428209,1.12751000946775,251
"GOBP_ACTIN_FILAMENT_BASED_TRANSPORT",0.353312302839117,0.77724513618677,0.128788713061714,0.567334789903861,1.12065500545525,7
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.185430463576159,0.655710674420298,0.188204146308491,0.419584770521962,1.21290326271707,63
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION",0.856934306569343,0.962406778307873,0.0383205781976994,-0.311551550152187,-0.698033978284652,18
"GOBP_ACTIN_FILAMENT_NETWORK_FORMATION",0.726457399103139,0.919813025020323,0.0469758727821845,-0.460398930085169,-0.806453150854645,5
"GOBP_ACTIN_FILAMENT_ORGANIZATION",0.23021582733813,0.689587026777351,0.175204047558551,0.327329016024673,1.10686052422782,159
"GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.348387096774194,0.775646419888027,0.131457611642763,0.386727813343991,1.09100841652693,56
"GOBP_ACTIN_FILAMENT_SEVERING",0.207317073170732,0.671475415182175,0.169570644405628,0.675633696694555,1.32095046586464,6
"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION",0.421052631578947,0.808220966524551,0.119348440591015,0.436246567722819,1.02544402098824,24
"GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING",0.315151515151515,0.754153357291025,0.106323255932708,0.854,1.12955154186995,1
"GOBP_ACTIN_NUCLEATION",0.961318051575931,0.998456321253453,0.0319980480340634,-0.238338172297916,-0.55713593774546,23
"GOBP_ACTIN_POLYMERIZATION_DEPENDENT_CELL_MOTILITY",0.200617283950617,0.666812605356808,0.118287526124085,-0.77028010185522,-1.23144559403378,3
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.456375838926175,0.823751566135672,0.115240003147781,0.344095755425666,1.00543165297528,66
"GOBP_ACTION_POTENTIAL",0.0416658782720168,0.412448026117413,0.321775918075361,0.616048766263094,1.51695581098166,29
"GOBP_ACTIVATED_T_CELL_PROLIFERATION",0.302631578947368,0.747370266479663,0.143758989039275,0.543916780968007,1.19550897508657,17
"GOBP_ACTIVATION_INDUCED_CELL_DEATH_OF_T_CELLS",0.124293785310734,0.591567465459551,0.213927855492356,0.853903366886904,1.44061314154264,3
"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0.0573355699279201,0.457345858758756,0.321775918075361,0.910512913786832,1.53611862888851,3
"GOBP_ACTIVATION_OF_GTPASE_ACTIVITY",0.599358974358974,0.87659310627791,0.0952879846194844,0.423994174403787,0.849026275613403,8
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",0.00150939345156615,0.0832365121105791,0.45505986738723,-0.446088925929445,-1.48083176533077,284
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.0149398722951963,0.27607228395622,0.380730400722792,-0.459037248612207,-1.41894984287432,154
"GOBP_ACTIVATION_OF_MEIOSIS",0.188976377952756,0.657663699548836,0.140406238523342,-0.893818181818182,-1.18863845658968,1
"GOBP_ACTIVATION_OF_MEMBRANE_ATTACK_COMPLEX",0.0960960960960961,0.547490619136961,0.252961123069611,0.805260225074035,1.52610756461125,5
"GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",0.469985358711567,0.831538461538461,0.066436413766281,-0.603689490969878,-1.01925497083755,4
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.175182481751825,0.648805135351087,0.12384217120105,-0.597364984846635,-1.30029587352664,15
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY",0.475308641975309,0.833645689978731,0.0684714904492087,-0.635108093311909,-1.01534631539937,3
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY",0.131921824104235,0.602394339417645,0.154190966581424,-0.873899843866037,-1.2998362646173,2
"GOBP_ACTIVATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY",0.104519774011299,0.562347590318376,0.234392647294686,0.871275187170268,1.46992099248129,3
"GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.247678018575851,0.705654575776527,0.155241966228839,0.587170808895212,1.28296054019195,14
"GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION",0.53954802259887,0.855495715705498,0.0940503465727813,0.542197162604584,0.914736243051666,3
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.147157190635452,0.618374194307914,0.213927855492356,0.444426939013241,1.2729901693782,61
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.517571884984026,0.846665260643236,0.103958471559957,0.385197004054765,0.955956291834277,31
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.266447368421053,0.721422027837702,0.154190966581424,0.612049604598587,1.28375415700281,11
"GOBP_ACUTE_PHASE_RESPONSE",0.575471698113208,0.866778491819329,0.0965629554309422,0.409371755423296,0.877398699126126,12
"GOBP_ACYLGLYCEROL_HOMEOSTASIS",0.431516936671576,0.813603140659411,0.0709609456938284,-0.486623831550128,-1.04067049200488,14
"GOBP_ACYLGLYCEROL_TRANSPORT",0.199074074074074,0.664826716688705,0.118815039412263,-0.771735176427792,-1.23377181947706,3
"GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS",0.478510028653295,0.834434680786462,0.0645031249656493,-0.425885608352019,-0.995544169420371,23
"GOBP_ACYL_COA_METABOLIC_PROCESS",0.776642335766423,0.937391572346428,0.042845050912155,-0.324075970646343,-0.790838109085413,34
"GOBP_ADAPTIVE_IMMUNE_MEMORY_RESPONSE",0.796610169491525,0.94392341122306,0.0728938564822936,0.428863997938685,0.723532820367499,3
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",3.21613326536782e-06,0.00118696001529275,0.627256739718528,-0.55346210009301,-1.79148199830287,231
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.00739264054293729,0.192184912321651,0.407017918923954,-0.474515570655668,-1.48986115658335,165
"GOBP_ADAPTIVE_THERMOGENESIS",0.128712871287129,0.5969839124759,0.144630528034484,-0.465296870625536,-1.26564306157287,59
"GOBP_ADENINE_TRANSPORT",0.215226939970717,0.675087144323505,0.110122263835536,-0.733903401290543,-1.23910503838354,4
"GOBP_ADENOHYPOPHYSIS_DEVELOPMENT",0.062992125984252,0.475393700787402,0.252961123069611,-0.970727272727273,-1.29091552476247,1
"GOBP_ADENOSINE_METABOLIC_PROCESS",0.0215639112653611,0.325794083245577,0.352487857583619,-0.956355701036552,-1.4224808836004,2
"GOBP_ADENOSINE_TO_INOSINE_EDITING",0.234536082474227,0.6921927743819,0.144630528034484,0.802298881709224,1.21769816425336,2
"GOBP_ADENOSINE_TRANSPORT",0.23030303030303,0.689587026777351,0.127505315300183,0.897272727272727,1.18678664235218,1
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.869692532942899,0.967637714339111,0.037770500132479,-0.405715067475114,-0.684999665313596,4
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY",0.608247422680412,0.87940974912103,0.0822054920415869,0.582105837424986,0.883497691188943,2
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.582369942196532,0.869043820463731,0.0555947097758869,-0.388336600502074,-0.92978373810465,28
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY",0.878787878787879,0.970373024689146,0.0520570030732099,0.568545454545454,0.75199226557959,1
"GOBP_ADENYLATE_CYCLASE_INHIBITING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.10586319218241,0.566612813488354,0.173747838999571,-0.89798132643491,-1.3356549966705,2
"GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.707246376811594,0.913790240752698,0.046788296531803,-0.379208981677412,-0.835351417408805,16
"GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.587554269175109,0.870762993826845,0.0552495663125249,-0.368815306914419,-0.932007674049591,41
"GOBP_ADHERENS_JUNCTION_ASSEMBLY",0.531531531531532,0.852970717762497,0.0985499803531691,0.479110358121043,0.907997090934058,5
"GOBP_ADHERENS_JUNCTION_MAINTENANCE",0.716494845360825,0.917194598699422,0.0736212741014394,0.529189102482131,0.803182720711955,2
"GOBP_ADHERENS_JUNCTION_ORGANIZATION",0.0176296221993494,0.298479152054273,0.352487857583619,0.765491963204623,1.67258993081324,14
"GOBP_ADHESION_OF_SYMBIONT_TO_HOST",0.109567901234568,0.573657697505836,0.165656695205483,-0.839805038452242,-1.34259500142685,3
"GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL",0.0879478827361563,0.534672740228013,0.191892240384838,-0.911128765177484,-1.35521046150367,2
"GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY",0.171171171171171,0.64432893209058,0.186432558434075,0.723893810890642,1.3719041204027,5
"GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0.482428115015974,0.835604151223128,0.108394255853397,0.396514617679276,0.984043592200099,31
"GOBP_ADP_BIOSYNTHETIC_PROCESS",0.628865979381443,0.888852247547515,0.080419996876154,0.574831787597745,0.872457420133786,2
"GOBP_ADP_TRANSPORT",0.20497803806735,0.670267862730013,0.11331290842208,-0.738409143413771,-1.24671242616336,4
"GOBP_ADRENAL_GLAND_DEVELOPMENT",0.324921135646688,0.760567497500754,0.135002033828631,0.588393786605171,1.16225278948535,7
"GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.676470588235294,0.905429864253394,0.0894366833718621,0.38822936472009,0.797631448269098,9
"GOBP_ADRENOMEDULLIN_RECEPTOR_SIGNALING_PATHWAY",0.0585858585858586,0.461277190113615,0.266350657088526,0.973636363636364,1.28778976085024,1
"GOBP_ADULT_BEHAVIOR",0.924198250728863,0.988262073284921,0.0347156757446657,-0.267256364115645,-0.65868242594805,36
"GOBP_ADULT_FEEDING_BEHAVIOR",0.895669291338583,0.976846512791367,0.0499913914024592,-0.568545454545455,-0.756076577248968,1
"GOBP_ADULT_HEART_DEVELOPMENT",0.208762886597938,0.673063636363636,0.154190966581424,0.82578650663757,1.2533467715367,2
"GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.910404624277457,0.983973865966944,0.0350150690873584,-0.271793082878992,-0.650746770362344,28
"GOBP_AGGREPHAGY",0.767883211678832,0.934511237554558,0.0433636987883266,-0.399928231460251,-0.754583609310962,7
"GOBP_AGGRESOME_ASSEMBLY",0.729292929292929,0.920400254814841,0.0607719451853533,0.631090909090909,0.834718629301809,1
"GOBP_AIM2_INFLAMMASOME_COMPLEX_ASSEMBLY",0.00500998408279739,0.159068357782465,0.407017918923954,-0.921774960001893,-1.61461782879236,5
"GOBP_ALANINE_TRANSPORT",0.648609077598829,0.894199542315629,0.051218434854034,-0.514182848015476,-0.868134084820987,4
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.338639652677279,0.769911148802199,0.0826646449123753,-0.433549219278546,-1.0955922703598,41
"GOBP_ALCOHOL_CATABOLIC_PROCESS",0.779605263157895,0.938506487926442,0.0819778796501272,0.327991246621785,0.687950981664961,11
"GOBP_ALCOHOL_METABOLIC_PROCESS",0.104434907010014,0.562347590318376,0.163180127180689,-0.440675854678269,-1.28096059086424,94
"GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS",0.222560975609756,0.680254195357679,0.163180127180689,0.660422551002996,1.29121072658594,6
"GOBP_ALDEHYDE_CATABOLIC_PROCESS",0.494768310911809,0.838029560209199,0.0649407684612899,-0.568132711580792,-0.99516394461031,5
"GOBP_ALDEHYDE_METABOLIC_PROCESS",0.497134670487106,0.839101986548215,0.0626618230932491,-0.420050315215136,-0.981903670785628,23
"GOBP_ALDITOL_BIOSYNTHETIC_PROCESS",0.573737373737374,0.86632162542685,0.0725351864394589,0.734181818181818,0.971072839274188,1
"GOBP_ALDITOL_CATABOLIC_PROCESS",0.476851851851852,0.833668851561367,0.0683110858318647,-0.633486806465968,-1.01275436665463,3
"GOBP_ALDITOL_PHOSPHATE_METABOLIC_PROCESS",0.281112737920937,0.730072044106746,0.0937465422491719,-0.694622632142304,-1.17278432249972,4
"GOBP_ALDOSTERONE_SECRETION",0.250505050505051,0.708853382307928,0.121543282035469,0.885090909090909,1.17067424011559,1
"GOBP_ALKALOID_METABOLIC_PROCESS",0.0896860986547085,0.539378087765185,0.181383128498408,-0.794626314617183,-1.39189918416295,5
"GOBP_ALKANESULFONATE_METABOLIC_PROCESS",0.873711340206186,0.968582887700535,0.0637845390312975,0.461356610292781,0.700229191673336,2
"GOBP_ALKANESULFONATE_TRANSMEMBRANE_TRANSPORT",0.825768667642753,0.954681880754994,0.0401660980049421,-0.428726106430913,-0.723850955903654,4
"GOBP_ALLANTOIN_METABOLIC_PROCESS",0.397637795275591,0.797605994152047,0.0908241419007155,-0.797818181818182,-1.06097346369315,1
"GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.649408284023669,0.894642492165145,0.05163559644842,-0.415206005775727,-0.877009919215756,13
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.215629522431259,0.675087144323505,0.109250039480711,-0.449303582516252,-1.20111978011243,55
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.00200008684439195,0.0975144264941991,0.431707695803346,-0.54862504494396,-1.63339168614218,107
"GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0137824442072979,0.266276822084996,0.380730400722792,-0.524054666902333,-1.4980177702363,81
"GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",0.0260630085923156,0.350013961028345,0.352487857583619,-0.683595609105506,-1.52672724751024,17
"GOBP_ALPHA_KETOGLUTARATE_TRANSPORT",0.577777777777778,0.867595769010863,0.0721797965581253,0.726727272727273,0.961213011039853,1
"GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS",0.171898355754858,0.64551749840705,0.126875729929857,-0.733243050906804,-1.28437780825571,5
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.965014577259475,0.999067545735935,0.0326513265618535,-0.240791235915496,-0.609805641276754,42
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.193877551020408,0.662825434838965,0.186432558434075,0.407932784348904,1.19345080333926,68
"GOBP_AMELOGENESIS",0.161721068249258,0.634695153535265,0.130777137971974,-0.716988209421199,-1.3017478227914,6
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS",0.388646288209607,0.792512528599791,0.0756946307932749,-0.402279188142593,-1.06485645222839,53
"GOBP_AMIDE_CATABOLIC_PROCESS",0.716494845360825,0.917194598699422,0.0736212741014394,0.528641571194763,0.802351698933538,2
"GOBP_AMIDE_METABOLIC_PROCESS",0.36754507628294,0.781698787112136,0.0760837160951725,-0.340314880533652,-1.05041799738841,150
"GOBP_AMIDE_TRANSPORT",0.05,0.437251827512763,0.241339976815091,-0.473559877574842,-1.36978113604753,91
"GOBP_AMINE_BIOSYNTHETIC_PROCESS",0.270710059171598,0.722942954969794,0.0965629554309422,-0.559000221300673,-1.18073614568403,13
"GOBP_AMINE_CATABOLIC_PROCESS",0.247774480712166,0.705654575776527,0.102080107662747,-0.665828459373385,-1.2088633201396,6
"GOBP_AMINE_METABOLIC_PROCESS",0.30635838150289,0.749121769971289,0.0880945010398517,-0.477157791503944,-1.14244589481575,28
"GOBP_AMINE_TRANSPORT",0.0168738304023548,0.294335918363367,0.352487857583619,-0.665295610672838,-1.54106937056721,22
"GOBP_AMINOACYL_TRNA_METABOLISM_INVOLVED_IN_TRANSLATIONAL_FIDELITY",0.937373737373737,0.990603459063362,0.0490939668192139,0.534363636363636,0.706781345870936,1
