"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"COL6A3",2.32581818218149e-17,1.01370831161258,0.897,0.617,7.83661178304232e-13
"IFT81",0.132762237723861,1.01133091771346,0.116,0.082,1
"APOL1",0.0685218589074056,1.00974118326729,0.151,0.107,1
"RASSF2",0.0196003148139068,1.00837710569737,0.125,0.066,1
"ELK3",0.0542412797843371,1.00832135243534,0.146,0.097,1
"PCDH18",0.00221229256690021,1.00812396498315,0.175,0.087,1
"CTDNEP1",0.447775933214198,1.00491737765974,0.129,0.117,1
"CLEC3B",0.00257231198988799,1.00471515169311,0.149,0.066,1
"CFB",0.0122123748013069,1.00458798595981,0.189,0.117,1
"PPFIA1",0.097613699511783,1.00404083579036,0.129,0.092,1
"ASXL2",0.0773530474438811,1.00359796511387,0.117,0.077,1
"OLFM2",0.0860646054066124,1.00239324970892,0.1,0.061,1
"CDC42EP5",0.0407111611582362,0.99984952452242,0.16,0.107,1
"C12orf65",0.00995012911935063,0.999530896136231,0.119,0.056,1
"PTPRD",0.000605915054288694,0.998253823097614,0.225,0.117,1
"NEO1",0.0155879780735337,0.996086594243883,0.185,0.117,1
"CREB5",0.0431851904038004,0.990720128305502,0.138,0.087,1
"DNPH1",0.000167469933436945,0.989636360348236,0.347,0.219,1
"MEDAG",0.108253471428026,0.989095009696474,0.154,0.112,1
"ATXN1",0.0335625911744912,0.98876570521989,0.18,0.122,1
"FAM21A",0.0359273027200076,0.988265411681731,0.123,0.071,1
"LTBP2",1.59370478712392e-14,0.987278380561521,0.739,0.454,5.36982890973533e-10
"LRCH1",0.0940757049309639,0.986438141970965,0.127,0.087,1
"EIF2AK4",0.0158153309462204,0.985152471629808,0.176,0.107,1
"DDB2",0.150271441947409,0.984850400810539,0.108,0.077,1
"MYH9",1.48974945824545e-05,0.984786888892305,0.501,0.367,0.501956182461222
"KPNA2",0.197522227886293,0.981266271957361,0.111,0.082,1
"TMEM98",1.83419443478777e-07,0.980624688671367,0.519,0.337,0.00618013472857392
"CTSK",2.3737373017772e-07,0.979855369446509,0.552,0.372,0.00799807046460808
"DCP2",0.0123530090316568,0.978496568874226,0.171,0.102,1
"PTGIS",0.017798711355641,0.978008212463045,0.183,0.117,1
"FAM13A",0.00200757425208734,0.977561265494153,0.263,0.163,1
"C1QTNF2",0.00018616905525965,0.977444613997917,0.264,0.138,1
"EIF5",4.33838239571706e-10,0.972973116718692,0.605,0.378,1.4617745644129e-05
"SOCS1",0.00384165675712055,0.970328568409637,0.193,0.107,1
"CTSO",9.02873813467563e-06,0.96691028785336,0.391,0.224,0.304214302709761
"AKIRIN1",0.0762163933476941,0.965907811078322,0.151,0.107,1
"FREM1",0.0224795840796499,0.963644507970553,0.105,0.051,1
"SETBP1",0.0029601804010182,0.959870869219835,0.221,0.128,1
"PHACTR4",0.0197700042276359,0.958983918121028,0.166,0.102,1
"EHMT2",0.1332833977859,0.957153375023193,0.116,0.082,1
"PIGX",0.0130015007550754,0.956559536660092,0.137,0.071,1
"TRIM2",0.0141294304350704,0.955352351110474,0.108,0.051,1
"SLC39A6",0.0283239980939094,0.954645473156238,0.229,0.168,1
"PPP3CA",0.00282218692735222,0.953399111599916,0.24,0.148,1
"HIPK3",0.0053383159871913,0.951373036303942,0.188,0.107,1
"FAM8A1",0.0443173304985705,0.951231657704008,0.121,0.071,1
"CBWD5",0.0639157277580001,0.950385789656908,0.127,0.082,1
"VCAM1",0.268168881658901,0.946945023002398,0.154,0.128,1
"TLE4",0.274940292620314,0.94572574593283,0.137,0.112,1
"BICC1",0.0207513052841791,0.941899899123628,0.244,0.173,1
"PERP",0.00317406062133459,0.941760954523441,0.186,0.097,1
"PLEKHA1",0.00384363635095441,0.940639570108037,0.192,0.107,1
"BMPR2",0.0100289802909293,0.939320580557212,0.231,0.158,1
"SAYSD1",0.167388434612207,0.938482659699884,0.129,0.097,1
"NDUFA4L2",0.0453308645758412,0.938137171159394,0.151,0.097,1
"PLAGL1",0.00297044204731156,0.935611209779553,0.316,0.219,1
"TMEM11",0.0161035327442719,0.933484398324923,0.191,0.122,1
"HSPA1B",1.00495849806429e-08,0.93260703444362,0.485,0.265,0.000338610716337783
"PGRMC2",0.00654805676860447,0.931925624938089,0.197,0.117,1
"CLINT1",0.00303574629715729,0.928171404302256,0.224,0.133,1
"BMPR1A",0.00180703687144671,0.926936286782689,0.191,0.097,1
"ETV6",0.145703177444764,0.926746594005913,0.141,0.107,1
"RP11-124N14.3",0.0901197321674444,0.925844857736262,0.1,0.061,1
"PGF",0.0920990641106452,0.925325707732471,0.1,0.061,1
"MGA",0.0433502808688356,0.923746130071602,0.114,0.066,1
"HYAL2",0.0823213849832349,0.922844831274523,0.167,0.122,1
"TRAF5",0.0335631481073653,0.922636624934019,0.111,0.061,1
"LAGE3",0.00405466481787355,0.921665160553112,0.241,0.153,1
"STK17A",0.0137363472902524,0.916114922987312,0.221,0.148,1
"RPS6KA3",0.0198598763091335,0.913485440368517,0.141,0.082,1
"TNFSF10",0.201217511538693,0.913246069942916,0.148,0.117,1
"MXRA7",0.00423729908296566,0.913080543950832,0.228,0.143,1
"SVIL",0.00572244178028586,0.912733294935735,0.25,0.163,1
"CASC4",0.00144907707998604,0.912319151648949,0.325,0.224,1
"UBN1",0.142154889679724,0.911372125797553,0.145,0.112,1
"IFI27L1",0.552267544727614,0.908547065144489,0.116,0.107,1
"MPPE1",0.125999632500198,0.908436635292596,0.133,0.097,1
"SLC39A10",0.00613004430521009,0.908301049645121,0.248,0.163,1
"VLDLR",0.00315138389436565,0.908178758894559,0.138,0.061,1
"MTDH",1.98610291999844e-11,0.907968974030947,0.701,0.485,6.69197517864275e-07
"NFIX",1.32768943252721e-06,0.90605253557614,0.427,0.25,0.0447351677395718
"NEU1",0.00597923500557647,0.904916348301436,0.24,0.158,1
"COL4A1",0.000111427013464552,0.90335940634729,0.474,0.332,1
"TAF6",0.118773398300678,0.902114502709196,0.118,0.082,1
"ZBTB20",7.62859621827694e-06,0.901150794598285,0.445,0.291,0.257037920978623
"MAN1A2",0.000326070669703393,0.898913862363377,0.31,0.189,1
"FNBP1L",0.138181528214562,0.898485043678817,0.105,0.071,1
"MBD1",0.0273257205135304,0.897685324392728,0.107,0.056,1
"GPNMB",4.45044271291057e-06,0.896005441383835,0.343,0.179,0.149953216768809
"APCDD1",0.0110718818212799,0.894565160456679,0.248,0.168,1
"RBMS2",0.267608490816774,0.894409532318413,0.132,0.107,1
"SEMA3D",0.0234185990564372,0.890595737070006,0.105,0.051,1
"COL10A1",0.450822900007395,0.888754584121492,0.113,0.097,1
"SIK2",0.0091868697549849,0.888476094933562,0.172,0.097,1
"ITPRIPL2",0.0784629874146534,0.888223269441634,0.173,0.128,1
"PSIP1",0.000181724259297126,0.888031040136513,0.374,0.245,1
"GLS",0.0213512312973615,0.887729568148968,0.203,0.138,1
"RFWD2",0.0114815436421771,0.8863196331501,0.119,0.056,1
"ALCAM",0.00719723404541672,0.883096890589574,0.144,0.071,1
"TNFAIP2",0.110644692053081,0.882350534312618,0.132,0.092,1
"NFE2L1",0.122728270464302,0.881018171683208,0.18,0.143,1
"IMPAD1",0.0465244229023383,0.880885823972273,0.175,0.122,1
"C2CD2",0.128603503213046,0.879628616185913,0.106,0.071,1
"ATAD2B",0.00721129367841939,0.879273076013988,0.111,0.046,1
"CHD3",0.00959055828240563,0.877694324998729,0.293,0.214,1
"WLS",3.06883413903324e-06,0.877616250498605,0.408,0.23,0.103401297480586
"SYNGR1",0.00601490131755886,0.876735468042595,0.176,0.097,1
"LCOR",0.0310566840896741,0.875382613518171,0.107,0.056,1
"PDCD7",0.133129907682556,0.873767805419141,0.128,0.092,1
"LRP6",0.0790833232043623,0.873527138819137,0.135,0.092,1
"F2R",0.000204258075258543,0.873308478236441,0.395,0.26,1
"DYNC1LI2",0.000232611626825007,0.872952876674252,0.362,0.245,1
"CLEC11A",1.14538047504723e-08,0.872368579947762,0.565,0.347,0.000385924497262414
"GABARAPL2",2.81388842252545e-11,0.872148927891268,0.736,0.526,9.48111565085725e-07
"GTF2F2",0.472930569199383,0.870507658531291,0.1,0.087,1
"CREB3L2",0.000500836747895061,0.870345804113597,0.301,0.184,1
"CPZ",0.260134443095723,0.869047283142786,0.157,0.133,1
"ACTA2",0.0128551683723727,0.868355100025135,0.53,0.454,1
"EXT1",0.0750470853798588,0.865848482573171,0.153,0.107,1
"KDM5B",0.0118934085854625,0.865822349354884,0.25,0.173,1
"LOXL2",0.846455650827112,0.861989332478261,0.122,0.122,1
"SLFN12",0.0252914339592633,0.861828411785827,0.129,0.071,1
"SMCHD1",0.0021196635517906,0.860585039088862,0.282,0.184,1
"HMCN1",7.89672096991925e-08,0.858542182764858,0.563,0.362,0.00266072116360459
"ZNF652",0.083739701161301,0.858213861661283,0.106,0.066,1
"BCAS3",0.00394680205056665,0.856788723520729,0.15,0.071,1
"GNAQ",0.0391662119710518,0.855817626271375,0.177,0.122,1
"MYADM",3.24135936219464e-05,0.853424130497485,0.55,0.398,1
"SLC25A4",0.0381281042341333,0.853056220293817,0.105,0.056,1
"RASSF8-AS1",0.122824701321673,0.851249259115031,0.117,0.082,1
"LIN7C",0.0937543113719227,0.851185132754029,0.105,0.066,1
"EPN2",0.00139029941046093,0.850869714569611,0.156,0.066,1
"CAB39",0.179587855922086,0.849464807203161,0.112,0.082,1
"A1BG",0.0106105754419213,0.849334563946503,0.223,0.143,1
"GPR137B",0.0523460188823272,0.848654402912707,0.112,0.066,1
"LMO7",0.00622812513269158,0.848582591189533,0.15,0.077,1
"SYNPO",0.0164705013048444,0.847548698032132,0.133,0.071,1
"MAP9",0.0162542430810194,0.846873847748936,0.165,0.097,1
"PRKAR2A",0.0191294552911381,0.842139801508827,0.212,0.143,1
"PDXK",0.131914180317452,0.841631711013322,0.144,0.107,1
"RBSN",0.125334664150916,0.841508866540782,0.101,0.066,1
"C19orf25",0.0165385547652068,0.840679897021206,0.128,0.066,1
"RNF115",0.00906054439426734,0.83883858381418,0.242,0.163,1
"SERPINF1",5.22738189182522e-11,0.83775860974635,0.797,0.648,1.76131405463159e-06
"KLF3",0.0894645734627917,0.836834858552836,0.231,0.189,1
"ANAPC15",0.39340051207555,0.836195359140208,0.134,0.117,1
"TGFBR2",0.000524004924582614,0.834161746304826,0.412,0.296,1
"PTPN13",0.0052246932877297,0.833974194147891,0.197,0.112,1
"ATF6",0.00326328519347941,0.833443384524152,0.185,0.097,1
"GNAI2",0.00822825109626966,0.832261603270716,0.262,0.184,1
"FAM13C",0.00224026009901001,0.831272728653104,0.208,0.112,1
"CD248",7.03766493351975e-05,0.83044119533174,0.472,0.337,1
"GPR107",0.0251642384193643,0.828185162886767,0.129,0.071,1
"IGF2R",0.10298422381922,0.828103826846746,0.155,0.112,1
"CES2",0.301597967649063,0.827580798197487,0.103,0.082,1
"AHR",3.48982606580899e-05,0.827205171986113,0.422,0.286,1
"TNFSF12",0.136588604563702,0.827045400538294,0.111,0.077,1
"DCLK1",0.0392330494295135,0.822955639729223,0.164,0.112,1
"APOL6",0.0251474728116813,0.822267989417582,0.198,0.133,1
"SDAD1",0.0159581151598298,0.821736091748345,0.173,0.107,1
"FAM20C",0.151269446743331,0.820922752856768,0.125,0.092,1
"THUMPD2",0.0713023678362592,0.820626299630304,0.149,0.102,1
"MLLT4",0.0154078404548805,0.820218823944611,0.182,0.112,1
"PHF6",0.0379707561884679,0.819280081390239,0.111,0.061,1
"SOX4",3.05784025188134e-11,0.819106969218224,0.64,0.347,1.0303086944689e-06
"GPATCH2",0.0145828053226125,0.819079208178,0.124,0.061,1
"HSPB8",0.0027177770634878,0.817471818172455,0.267,0.163,1
"COL6A6",0.00956482714075604,0.816794549956847,0.149,0.077,1
"CYFIP1",0.00942866707682046,0.814431548084603,0.218,0.138,1
"RNASEH1",0.288186903734253,0.814178499879095,0.14,0.117,1
"CYBA",1.36184059896133e-09,0.813919192699151,0.677,0.485,4.5885857141403e-05
"BGN",6.1717886048566e-11,0.813648298181564,0.888,0.704,2.07952245252038e-06
"COL4A2",2.45718653964926e-07,0.813012715647513,0.522,0.301,0.00827924432669422
"C4orf27",0.169067350506018,0.812599904552191,0.183,0.153,1
"PCGF5",0.127115865934206,0.812504659842469,0.161,0.122,1
"LEPR",0.000119487500081366,0.811843527176918,0.2,0.082,1
"PLBD1",0.0709404292971619,0.810210953075708,0.141,0.097,1
"RP11-1000B6.3",0.00285100696665423,0.810049342464781,0.33,0.23,1
"ERLEC1",2.06665419359851e-05,0.808072864680091,0.499,0.342,0.696338463991083
"SYNPO2",0.00251679608386092,0.807760543457363,0.151,0.066,1
"HACD3",0.00335572860134902,0.807727636301228,0.36,0.265,1
"ZDHHC24",0.102850800244597,0.805950157219115,0.148,0.107,1
"NIPA2",0.077946400112155,0.805663538234813,0.119,0.077,1
"NSD1",0.0349314857491977,0.803890124135928,0.193,0.133,1
"ATP6V1C1",0.223172753142983,0.803602829170092,0.139,0.112,1
"PPP2R4",0.0380339352901748,0.80330446651735,0.235,0.173,1
"LITAF",2.97654043769864e-07,0.803066493995651,0.654,0.515,0.0100291553507818
"VEGFA",0.231662495889216,0.800997405104323,0.124,0.097,1
"EID1",1.11751876943802e-13,0.799810408305025,0.844,0.668,3.76536774174447e-09
"SNRNP25",0.140538302943028,0.799723179265643,0.121,0.087,1
"BLMH",0.247047636708992,0.799612978780093,0.118,0.092,1
"FUT8",0.0366244554415595,0.799188760040502,0.175,0.117,1
"CPNE8",0.00473491748651813,0.798354043358545,0.154,0.077,1
"PHLDA2",0.16690087624429,0.798088382829094,0.139,0.107,1
"ZMYM4",0.115959902440022,0.795407094163704,0.118,0.082,1
"SFXN3",0.0316021613278538,0.795042872416881,0.188,0.128,1
"SLC39A7",0.00119393526605619,0.794213105774162,0.346,0.24,1
"GOLGA2",0.00210390644023102,0.792039512793655,0.348,0.255,1
"NDNF",0.000106598392902641,0.791163569471264,0.354,0.209,1
"CLDN12",0.0159825218292194,0.789795685294191,0.108,0.051,1
"FAM179B",0.160547462861145,0.789684593058319,0.108,0.077,1
"RAB11FIP2",0.0988698302103839,0.789611742622601,0.109,0.071,1
"MYO1E",0.143847668865184,0.788663912203888,0.109,0.077,1
"CMTM3",0.0350504401510575,0.787526564854733,0.263,0.204,1
"TAF10",0.235220387972695,0.787233411363665,0.144,0.117,1
"C6orf120",0.0442646325384997,0.785855504737058,0.127,0.077,1
"ERGIC2",0.00742956684044404,0.785555104996181,0.319,0.235,1
"NAA50",0.0352699852509938,0.783516843605609,0.253,0.194,1
"UFSP2",0.0129890130812362,0.783292766837716,0.266,0.189,1
"KLF4",0.0418686826511158,0.78302349671737,0.299,0.24,1
"ABI2",0.00554240242532608,0.78098354728513,0.235,0.148,1
"RWDD4",0.129359788432248,0.780702565240377,0.166,0.128,1
"RCAN1",0.00922991673774093,0.77960439301788,0.235,0.153,1
"RRBP1",1.08178115230808e-08,0.779377963954079,0.638,0.423,0.000364495341458684
"POLE4",0.00977469885593192,0.77771448350326,0.308,0.24,1
"ROR1",0.148770390591273,0.777642405313743,0.143,0.107,1
"RSRC1",0.0262637777521786,0.776743367295517,0.187,0.122,1
"IRAK3",0.0675793474384821,0.774233228573366,0.156,0.107,1
"PARP1",0.0396561284949488,0.771974644519013,0.216,0.158,1
"TNPO1",0.0183578202804464,0.771796661123393,0.235,0.163,1
"PCDH7",0.0172450727357814,0.771385051486416,0.212,0.138,1
"NDFIP2",0.05033145050248,0.770765083100523,0.181,0.128,1
"ETS1",0.20914894123247,0.76805081282273,0.103,0.077,1
"EDEM3",0.0332815242483113,0.767471301229561,0.205,0.143,1
"ZBTB7A",0.0323624647256577,0.767350925088567,0.176,0.117,1
"CADPS2",0.183115808715966,0.767079461840421,0.154,0.122,1
"THUMPD3",0.183588524373259,0.764917800549511,0.122,0.092,1
"MSRB3",0.0291372542299496,0.764456926729635,0.31,0.245,1
"SEPT11",2.93837975769079e-05,0.763476890068169,0.61,0.5,0.990057675556336
"FER",0.274910042944885,0.763273756773495,0.121,0.097,1
"NFKB1",0.144932252573213,0.763171054340229,0.183,0.148,1
"PAK2",0.000931571622081414,0.763096258967245,0.373,0.26,1
"ZC3H6",0.0316237250448601,0.762572795973413,0.18,0.117,1
"BTBD3",0.00719988070103898,0.762082420870466,0.111,0.046,1
"FAM91A1",0.255000296468072,0.76005524393706,0.101,0.077,1
"ANKRD35",0.0580848797078619,0.759084747217385,0.185,0.133,1
"RAB22A",0.430630107601014,0.758653706768792,0.128,0.112,1
"IPO8",0.225309991562196,0.757646122934423,0.103,0.077,1
"CSNK1G3",0.0402956931458776,0.756915681211556,0.171,0.112,1
"PLEKHA4",0.0253086157494948,0.756222463012869,0.111,0.056,1
"TMEM167B",0.0134536136253427,0.755921753047754,0.155,0.087,1
"ARHGEF7",0.440709035794111,0.755125725517071,0.128,0.112,1
"LMNA",5.77837574257214e-06,0.753988704833831,0.747,0.582,0.194696592270226
"TUBA1A",1.48826534437534e-06,0.753857799787357,0.646,0.474,0.0501456125133828
"MOXD1",7.20159305586018e-06,0.753353056678874,0.541,0.378,0.242650476424153
"CLOCK",0.0216657180054057,0.752614755582705,0.105,0.051,1
"CLU",0.00177445285603548,0.752003704531112,0.565,0.464,1
"UBXN4",3.95016082502905e-08,0.751779678753333,0.658,0.444,0.00133096718838529
"NSF",0.238164482522631,0.751104800462814,0.108,0.082,1
"CALU",1.26612736197772e-08,0.750832696390015,0.668,0.469,0.000426608953344774
"MICU1",0.0630987961526671,0.750422890549253,0.183,0.133,1
"CAMTA2",0.105374710083146,0.749522386965795,0.103,0.066,1
"MTERF3",0.233924661466324,0.749339735795825,0.103,0.077,1
"LRIG3",0.00474748054841373,0.747402240111665,0.187,0.102,1
"CLMP",0.0486277783049525,0.746441329081949,0.284,0.23,1
"FGD5-AS1",0.000236689530536628,0.746318407524029,0.277,0.148,1
"YLPM1",0.117449016400666,0.745850448554434,0.14,0.102,1
"ADIPOR2",0.154073407628753,0.745128598778557,0.121,0.087,1
"GLUD1",0.000303800804114467,0.74463505507257,0.44,0.321,1
"FAM111A",0.0217786547422486,0.744004229072836,0.132,0.071,1
"FNBP1",0.0313223662509536,0.743317022959663,0.127,0.071,1
"TOP1",0.000281771874348344,0.743295569412465,0.392,0.265,1
"SPPL2A",0.00119368964079034,0.743015990652178,0.365,0.255,1
"MATN2",7.4750970410118e-05,0.742426301940045,0.186,0.066,1
"TRIP12",0.0773246007242863,0.740528647956225,0.197,0.148,1
"GALNT2",0.0664849158925836,0.739367037042887,0.167,0.117,1
"NGFRAP1",1.5529267741156e-08,0.739283139173019,0.728,0.546,0.00052324314727051
"RNF168",0.0564460652508407,0.738928287655909,0.118,0.071,1
"HS2ST1",0.52944203582114,0.738703952634299,0.133,0.122,1
"C16orf45",0.415492896152356,0.738566772552925,0.128,0.112,1
"PTEN",0.403319146789744,0.737528146057851,0.235,0.23,1
"ZDHHC1",0.0997520872438656,0.736885860234869,0.129,0.087,1
"MAP1A",0.184003510983761,0.736188174604754,0.165,0.133,1
"DPYSL3",0.00013948184806578,0.735017021514145,0.442,0.306,1
"DNAJA1",0.00137730296633354,0.734724355666394,0.455,0.347,1
"TLK1",0.144827069536642,0.7334536166411,0.148,0.112,1
"WIPF1",0.0500462604072829,0.732978346645884,0.143,0.092,1
"C4orf48",0.00722496692261727,0.732666924404808,0.331,0.245,1
"SPATS2",0.0704604137637738,0.732509766645669,0.213,0.163,1
"ATRX",1.33021136591422e-05,0.731716741918323,0.515,0.367,0.448201417631136
"TMEM9",0.000745534594451331,0.731208057788466,0.401,0.301,1
"MRGPRF",0.0401730660495833,0.730739798226187,0.247,0.189,1
"PFDN6",0.0702922980534646,0.730292848105595,0.165,0.117,1
"KCTD20",0.0531738690958529,0.730212249744209,0.175,0.122,1
"ATPAF1",0.0358959369337474,0.728507822473428,0.154,0.097,1
"SCGB1A1",7.79150535276097e-13,0.728479484923086,0.724,0.444,2.62526981355928e-08
"ERAP1",0.0504085182523653,0.728291923636705,0.113,0.066,1
"P4HA1",0.01040231646688,0.727357386305392,0.3,0.219,1
"BDP1",0.00709747726046862,0.726999051704317,0.235,0.148,1
"FARP1",0.0688645630051492,0.726887673789544,0.188,0.138,1
"LPGAT1",0.81919365685924,0.726204329488143,0.149,0.153,1
"CARD19",0.0467703913266376,0.725140781129145,0.196,0.138,1
"A2M",3.10931264417095e-06,0.72512566311474,0.919,0.842,0.104765180232696
"PUM2",0.383163579013773,0.724930227583956,0.188,0.173,1
"COL4A3BP",0.0224760162167759,0.724358078769985,0.172,0.107,1
"PDIA5",0.116579956551138,0.723955085765065,0.177,0.138,1
"ZNF428",0.000136446187406575,0.723771338849908,0.471,0.352,1
"RBMS1",1.28223102795551e-05,0.723640488727568,0.557,0.403,0.432034922559331
"UPF3A",0.0269178966019961,0.723079968742185,0.28,0.214,1
"TNFRSF19",0.0057836123559653,0.722704069205103,0.322,0.23,1
"RPE",0.198774346725028,0.722586564807385,0.111,0.082,1
"SRPK2",0.00877443197263048,0.722509505371759,0.256,0.179,1
"KIF3A",0.0239464591738946,0.722496453187631,0.109,0.056,1
"PARP2",0.136362926217059,0.722475839736628,0.1,0.066,1
"APOBEC3C",0.14768837207441,0.72176400613336,0.106,0.071,1
"PDLIM5",0.0091725051691404,0.719622797949596,0.309,0.219,1
"HMGXB3",0.0918264022380769,0.718997342469333,0.123,0.082,1
"STX18",0.270609781804852,0.718409629081451,0.106,0.082,1
"SNED1",0.1025011037432,0.718207759620898,0.172,0.128,1
"BCHE",0.373294542088009,0.718153987958463,0.191,0.168,1
"IL13RA1",0.131975174091163,0.717444800468075,0.212,0.173,1
"DESI2",0.000457534706452716,0.716592299492559,0.419,0.306,1
"RNF11",0.00118435313440861,0.716397570612095,0.347,0.235,1
"LIX1L",0.0210892287866734,0.715015194847052,0.216,0.148,1
"ADGRL2",0.106469501655521,0.712857936255218,0.111,0.071,1
"USP18",0.0794552929182245,0.711247063506656,0.114,0.071,1
"TPBG",0.131950086619925,0.70994531958072,0.215,0.179,1
"PRDX2",3.8473475902588e-08,0.709577523260111,0.665,0.495,0.0012963252970618
"SLC25A37",0.15969355904053,0.709391925019861,0.178,0.143,1
"CXXC5",0.205122064810656,0.708121917887709,0.111,0.082,1
"DNAJC21",0.579603144380494,0.707391166343139,0.121,0.112,1
"ILF3",0.00238808257197455,0.707228785375468,0.315,0.209,1
"PSD3",0.00534007933068453,0.706784996007661,0.241,0.153,1
"FUT11",0.0577178675401855,0.705931600029155,0.124,0.077,1
"POP4",0.080658647575175,0.70487480823236,0.175,0.128,1
"TAF11",0.0776805106106514,0.704367301234877,0.17,0.122,1
"ITGB1",7.25676808592169e-11,0.70363120008958,0.872,0.689,2.44509543887045e-06
"NCALD",0.29512347602636,0.703565414037764,0.111,0.087,1
"CIB1",0.00227148318638751,0.703163525903113,0.417,0.321,1
"G0S2",0.0110131891201686,0.70266887234945,0.384,0.296,1
"AXIN2",0.0433308137278511,0.701758117975991,0.103,0.056,1
"P4HA2",0.000288450404969437,0.70160656193466,0.429,0.306,1
"DCAF7",0.00915156055698212,0.700895788353908,0.226,0.143,1
